Snapshot_Date,SKU,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value,Total_Pipeline_Stock,Is_Below_Reorder_Point,Is_Below_Safety_Stock,Stock_Status,Average_Forecast_Demand,Stock_Coverage_Weeks,Lead_Time_Weeks,Lead_Time_Demand,Available_Stock,Stockout_Gap,Stockout_Risk,Excess_Stock,Overstock_Risk,Overall_Risk,Recommendation,Risk_Score
2025-01-01,SKU049,408,532,13,90,467,2156814.48,940,1,0,Reorder Needed (<= Reorder Point),147.86670983735698,2.759241755286037,1.8571428571428572,274.60960398366296,940,-575.390396016337,LOW,-1366.4005180482836,LOW,LOW,REORDER SOON,0
2025-01-01,SKU050,500,101,11,51,230,1736255.0,601,0,0,Healthy (> Reorder Point),35.23463894720143,14.190581057159187,1.5714285714285714,55.36871834560225,601,-494.63128165439775,LOW,77.18433263358281,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-02-01,SKU001,686,690,9,151,438,2504798.66,1376,0,0,Healthy (> Reorder Point),84.35095557248381,8.13268795052964,1.2857142857142858,108.45122859319348,1376,-1116.5487714068065,LOW,-326.2114668698057,LOW,LOW,HEALTHY,0
2025-02-01,SKU002,455,542,11,153,368,2572843.0,997,0,0,Healthy (> Reorder Point),60.610605206310034,7.506937085535503,1.5714285714285714,95.24523675277291,997,-748.7547632472271,LOW,-272.32726247572043,LOW,LOW,HEALTHY,0
2025-02-01,SKU003,392,283,14,71,230,2410341.36,675,0,0,Healthy (> Reorder Point),34.20813909588409,11.45926116884754,2.0,68.41627819176819,675,-535.5837218082318,LOW,-18.497669150609113,LOW,LOW,HEALTHY,0
2025-02-01,SKU004,259,141,9,113,268,321905.92,400,1,0,Reorder Needed (<= Reorder Point),27.974245966626015,9.258515861660527,1.2857142857142858,35.966887671376305,400,-251.0331123286237,LOW,-76.69095159951218,LOW,LOW,REORDER SOON,0
2025-02-01,SKU005,263,463,8,94,256,1954729.09,726,0,0,Healthy (> Reorder Point),101.36967098364632,2.594464374284386,1.1428571428571428,115.85105255273864,726,-516.1489474472614,LOW,-953.4360518037558,LOW,LOW,HEALTHY,0
2025-02-01,SKU006,293,365,11,85,275,1941535.2,658,0,0,Healthy (> Reorder Point),37.22048017150538,7.872010211848636,1.5714285714285714,58.48932598379417,658,-514.5106740162058,LOW,-153.64576205806452,LOW,LOW,HEALTHY,0
2025-02-01,SKU007,320,5,9,70,227,1455369.6,325,0,0,Healthy (> Reorder Point),148.4626504518179,2.1554242701860753,1.2857142857142858,190.88055058090873,325,-64.11944941909127,LOW,-1461.5518054218146,LOW,LOW,HEALTHY,0
2025-02-01,SKU008,450,314,14,80,447,2998863.0,764,0,0,Healthy (> Reorder Point),97.15146048182743,4.631942718804257,2.0,194.30292096365486,764,-489.69707903634514,LOW,-715.8175257819291,LOW,LOW,HEALTHY,0
2025-02-01,SKU009,321,105,4,37,81,962223.18,426,0,0,Healthy (> Reorder Point),61.66929685639556,5.2051833953529165,0.5714285714285714,35.2395982036546,426,-353.7604017963454,LOW,-419.03156227674674,LOW,LOW,HEALTHY,0
2025-02-01,SKU010,115,62,9,22,52,824744.35,177,0,0,Healthy (> Reorder Point),99.10270304793268,1.1604123445995043,1.2857142857142858,127.41776106162774,177,-27.582238938372257,LOW,-1074.2324365751922,LOW,LOW,HEALTHY,0
2025-02-01,SKU011,715,562,12,132,423,2764969.35,1277,0,0,Healthy (> Reorder Point),18.21293984749243,39.25780274832686,1.7142857142857142,31.222182595701305,1277,-1113.7778174042987,LOW,496.4447218300909,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-02-01,SKU012,76,12,3,11,20,109876.24,88,0,0,Healthy (> Reorder Point),152.60360509957462,0.49802231048479895,0.42857142857142855,65.40154504267484,88,-11.59845495732516,LOW,-1755.2432611948955,LOW,LOW,HEALTHY,0
2025-02-01,SKU013,115,167,9,43,123,891043.0,282,1,0,Reorder Needed (<= Reorder Point),82.29389569333014,1.397430502361315,1.2857142857142858,105.80643731999591,282,-133.1935626800041,LOW,-872.5267483199617,LOW,LOW,REORDER SOON,0
2025-02-01,SKU014,183,26,14,94,358,571153.98,209,1,0,Reorder Needed (<= Reorder Point),126.68761064142299,1.444497998450407,2.0,253.37522128284598,209,138.37522128284598,HIGH,-1337.2513276970758,LOW,HIGH,REORDER NOW,60
2025-02-01,SKU015,190,638,14,67,339,238809.1,828,1,0,Reorder Needed (<= Reorder Point),21.863857921842072,8.690140627477703,2.0,43.727715843684145,828,-717.2722841563159,LOW,-72.36629506210488,LOW,LOW,REORDER SOON,0
2025-02-01,SKU016,341,270,11,80,192,684915.55,611,0,0,Healthy (> Reorder Point),81.77833745970412,4.169808418617291,1.5714285714285714,128.50881600810646,611,-402.49118399189354,LOW,-640.3400495164494,LOW,LOW,HEALTHY,0
2025-02-01,SKU017,291,111,8,48,143,1950648.66,402,0,0,Healthy (> Reorder Point),83.9279095755806,3.467261385057402,1.1428571428571428,95.91761094352069,402,-258.0823890564793,LOW,-716.1349149069672,LOW,LOW,HEALTHY,0
2025-02-01,SKU018,196,276,9,123,279,523484.64,472,1,0,Reorder Needed (<= Reorder Point),149.6531105639159,1.3096954634717708,1.2857142857142858,192.41114215360616,472,-156.5888578463938,LOW,-1599.8373267669908,LOW,LOW,REORDER SOON,0
2025-02-01,SKU019,218,131,14,39,152,709145.28,349,0,0,Healthy (> Reorder Point),95.61862243779252,2.279890615887363,2.0,191.23724487558505,349,-118.76275512441495,LOW,-929.4234692535103,LOW,LOW,HEALTHY,0
2025-02-01,SKU020,491,30,5,283,475,2719815.94,521,0,0,Healthy (> Reorder Point),84.59106805499508,5.804395325529958,0.7142857142857143,60.42219146785363,521,-177.57780853214638,LOW,-524.0928166599409,LOW,LOW,HEALTHY,0
2025-02-01,SKU021,100,89,3,40,57,30706.0,189,0,0,Healthy (> Reorder Point),50.40102463578332,1.9840866474965033,0.42857142857142855,21.600439129621424,189,-127.39956087037858,LOW,-504.81229562939984,LOW,LOW,HEALTHY,0
2025-02-01,SKU022,123,231,7,69,155,664518.57,354,1,0,Reorder Needed (<= Reorder Point),58.31515299485604,2.1092287970306756,1.0,58.31515299485604,354,-226.68484700514395,LOW,-576.7818359382725,LOW,LOW,REORDER SOON,0
2025-02-01,SKU023,145,20,7,42,109,551957.0,165,0,0,Healthy (> Reorder Point),87.54378131244553,1.656314107366371,1.0,87.54378131244553,165,-35.45621868755447,LOW,-905.5253757493465,LOW,LOW,HEALTHY,0
2025-02-01,SKU024,241,148,10,70,220,321356.63,389,0,0,Healthy (> Reorder Point),76.4636135364613,3.1518259320177218,1.4285714285714286,109.23373362351614,389,-209.76626637648386,LOW,-676.5633624375355,LOW,LOW,HEALTHY,0
2025-02-01,SKU025,448,67,3,196,303,1747648.0,515,0,0,Healthy (> Reorder Point),18.585355361227894,24.105000485199312,0.42857142857142855,7.965152297669097,515,-311.0348477023309,LOW,224.9757356652653,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-02-01,SKU026,29,162,11,42,104,179183.46,191,1,1,Critical (<= Safety Stock),133.0415205457043,0.21797706370950198,1.5714285714285714,209.065246571821,191,60.06524657182101,HIGH,-1567.4982465484513,LOW,HIGH,REORDER NOW,60
2025-02-01,SKU027,205,215,6,104,211,939691.3,420,1,0,Reorder Needed (<= Reorder Point),145.90675541794133,1.4050069128930291,0.8571428571428571,125.06293321537828,420,-190.93706678462172,LOW,-1545.881065015296,LOW,LOW,REORDER SOON,0
2025-02-01,SKU028,583,312,11,146,372,284993.72,895,0,0,Healthy (> Reorder Point),31.106388794354906,18.74213055890953,1.5714285714285714,48.881468105414854,895,-700.1185318945852,LOW,209.7233344677411,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-02-01,SKU029,651,305,6,173,349,2223881.1,956,0,0,Healthy (> Reorder Point),92.13179246289059,7.0659647728249055,0.8571428571428571,78.97010782533478,956,-704.0298921746653,LOW,-454.58150955468705,LOW,LOW,HEALTHY,0
2025-02-01,SKU030,193,58,13,21,114,398164.79,251,0,0,Healthy (> Reorder Point),29.57372506362793,6.526063239742714,1.8571428571428572,54.922632261023296,251,-175.0773677389767,LOW,-161.88470076353514,LOW,LOW,HEALTHY,0
2025-02-01,SKU031,49,83,3,40,60,123742.15,132,1,0,Reorder Needed (<= Reorder Point),112.061080321504,0.43726153504337695,0.42857142857142855,48.02617728064457,132,-43.97382271935544,LOW,-1295.732963858048,LOW,LOW,REORDER SOON,0
2025-02-01,SKU032,382,68,14,83,262,1744594.0,450,0,0,Healthy (> Reorder Point),54.992586929301225,6.9463908015656965,2.0,109.98517385860245,450,-257.0148261413975,LOW,-277.91104315161465,LOW,LOW,HEALTHY,0
2025-02-01,SKU033,385,233,5,74,129,1308807.5,618,0,0,Healthy (> Reorder Point),102.66265597604806,3.750146500104413,0.7142857142857143,73.33046855432005,618,-470.6695314456799,LOW,-846.9518717125766,LOW,LOW,HEALTHY,0
2025-02-01,SKU034,188,31,7,20,61,290279.52,219,0,0,Healthy (> Reorder Point),118.43921646150007,1.587312088147015,1.0,118.43921646150007,219,-80.56078353849995,LOW,-1233.2705975380009,LOW,LOW,HEALTHY,0
2025-02-01,SKU035,395,233,6,82,207,2310070.6,628,0,0,Healthy (> Reorder Point),125.03438379015351,3.159131016816403,0.8571428571428571,107.17232896298871,628,-438.82767103701127,LOW,-1105.412605481842,LOW,LOW,HEALTHY,0
2025-02-01,SKU036,411,228,8,110,263,616442.46,639,0,0,Healthy (> Reorder Point),28.401220974970112,14.471208838599324,1.1428571428571428,32.4585382571087,639,-496.54146174289133,LOW,70.18534830035867,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-02-01,SKU037,548,1706,13,321,939,3094271.04,2254,1,0,Reorder Needed (<= Reorder Point),148.2476501285819,3.696517277168945,1.8571428571428572,275.31706452450925,2254,-1657.6829354754907,LOW,-1230.971801542983,LOW,LOW,REORDER SOON,0
2025-02-01,SKU038,214,201,4,73,113,685422.74,415,0,0,Healthy (> Reorder Point),46.60615974096913,4.591667736397585,0.5714285714285714,26.632091280553787,415,-315.3679087194462,LOW,-345.2739168916296,LOW,LOW,HEALTHY,0
2025-02-01,SKU039,166,63,11,26,91,506972.3,229,0,0,Healthy (> Reorder Point),18.63885467149666,8.90612663308408,1.5714285714285714,29.28962876949475,229,-173.71037123050525,LOW,-57.66625605795991,LOW,LOW,HEALTHY,0
2025-02-01,SKU040,71,103,7,43,92,82683.05,174,1,0,Reorder Needed (<= Reorder Point),90.19968398617831,0.7871424473158868,1.0,90.19968398617831,174,-40.800316013821686,LOW,-1011.3962078341397,LOW,LOW,REORDER SOON,0
2025-02-01,SKU041,186,33,7,129,247,1055127.78,219,1,0,Reorder Needed (<= Reorder Point),64.96817258818683,2.8629403073870727,1.0,64.96817258818683,219,-25.03182741181317,LOW,-593.618071058242,LOW,LOW,REORDER SOON,0
2025-02-01,SKU042,226,108,9,54,125,1754013.12,334,0,0,Healthy (> Reorder Point),136.1102257325676,1.660418963995033,1.2857142857142858,174.99886165615837,334,-105.00113834384163,LOW,-1407.3227087908112,LOW,LOW,HEALTHY,0
2025-02-01,SKU043,589,11,10,120,317,2198471.95,600,0,0,Healthy (> Reorder Point),130.258832688137,4.5217663005638284,1.4285714285714286,186.08404669733858,600,-293.9159533026614,LOW,-974.1059922576442,LOW,LOW,HEALTHY,0
2025-02-01,SKU044,165,7,4,24,54,164509.95,172,0,0,Healthy (> Reorder Point),53.04250247248853,3.1107129624131193,0.5714285714285714,30.310001412850585,172,-117.68999858714942,LOW,-471.5100296698623,LOW,LOW,HEALTHY,0
2025-02-01,SKU045,229,577,14,105,322,416395.28,806,1,0,Reorder Needed (<= Reorder Point),147.55999314681097,1.5519111590914918,2.0,295.11998629362193,806,-405.88001370637807,LOW,-1541.7199177617317,LOW,LOW,REORDER SOON,0
2025-02-01,SKU046,212,277,11,63,205,1004657.4,489,0,0,Healthy (> Reorder Point),54.18980348712668,3.9121751022840057,1.5714285714285714,85.1554054797705,489,-340.8445945202295,LOW,-438.2776418455202,LOW,LOW,HEALTHY,0
2025-02-01,SKU047,168,23,7,46,94,1029593.04,191,0,0,Healthy (> Reorder Point),88.06846728987554,1.9076067197471651,1.0,88.06846728987554,191,-56.93153271012446,LOW,-888.8216074785064,LOW,LOW,HEALTHY,0
2025-02-01,SKU048,46,23,11,16,53,165541.12,69,1,0,Reorder Needed (<= Reorder Point),52.66637908493151,0.8734224907662421,1.5714285714285714,82.76145284774952,69,29.761452847749524,HIGH,-585.9965490191781,LOW,HIGH,REORDER NOW,60
2025-02-01,SKU049,267,159,3,126,215,1411444.77,426,0,0,Healthy (> Reorder Point),147.86670983735698,1.8056802663268918,0.42857142857142855,63.371447073152986,426,-236.62855292684702,LOW,-1507.4005180482836,LOW,LOW,HEALTHY,0
2025-02-01,SKU050,547,381,11,54,245,1899462.97,928,0,0,Healthy (> Reorder Point),35.23463894720143,15.524495676532151,1.5714285714285714,55.36871834560225,928,-818.6312816543978,LOW,124.18433263358281,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-03-01,SKU001,549,571,9,221,544,2004569.19,1120,0,0,Healthy (> Reorder Point),84.35095557248381,6.508521406473428,1.2857142857142858,108.45122859319348,1120,-790.5487714068065,LOW,-463.2114668698057,LOW,LOW,HEALTHY,0
2025-03-01,SKU002,230,341,10,96,322,1300558.0,571,1,0,Reorder Needed (<= Reorder Point),60.610605206310034,3.7947154498311333,1.4285714285714286,86.5865788661572,571,-388.4134211338428,LOW,-497.32726247572043,LOW,LOW,REORDER SOON,0
2025-03-01,SKU003,443,138,3,98,136,2723931.69,581,0,0,Healthy (> Reorder Point),34.20813909588409,12.950134433161889,0.42857142857142855,14.660631041093183,581,-468.3393689589068,LOW,32.50233084939089,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-03-01,SKU004,376,176,13,114,374,467322.88,552,0,0,Healthy (> Reorder Point),27.974245966626015,13.440934223877832,1.8571428571428572,51.95217108087689,552,-386.0478289191231,LOW,40.309048400487825,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-03-01,SKU005,320,349,4,183,279,2378377.6,669,0,0,Healthy (> Reorder Point),101.36967098364632,3.1567627367718765,0.5714285714285714,57.92552627636932,669,-428.0744737236307,LOW,-896.4360518037558,LOW,LOW,HEALTHY,0
2025-03-01,SKU006,255,628,13,111,346,1689732.0,883,1,0,Reorder Needed (<= Reorder Point),37.22048017150538,6.851066907922874,1.8571428571428572,69.12374888993857,883,-702.8762511100615,LOW,-191.64576205806452,LOW,LOW,REORDER SOON,0
2025-03-01,SKU007,167,363,5,141,237,759521.01,530,1,0,Reorder Needed (<= Reorder Point),148.4626504518179,1.124862041003358,0.7142857142857143,106.04475032272707,530,-282.95524967727295,LOW,-1614.5518054218146,LOW,LOW,REORDER SOON,0
2025-03-01,SKU008,694,59,4,184,290,4624913.16,753,0,0,Healthy (> Reorder Point),97.15146048182743,7.143484993000342,0.5714285714285714,55.515120275329956,753,-513.48487972467,LOW,-471.81752578192913,LOW,LOW,HEALTHY,0
2025-03-01,SKU009,333,87,3,51,89,998194.14,420,0,0,Healthy (> Reorder Point),61.66929685639556,5.399769690506297,0.42857142857142855,26.429698652740953,420,-342.57030134725903,LOW,-407.03156227674674,LOW,LOW,HEALTHY,0
2025-03-01,SKU010,43,6,12,10,46,308382.67,49,1,0,Reorder Needed (<= Reorder Point),99.10270304793268,0.4338933114589451,1.7142857142857142,169.8903480821703,49,130.8903480821703,HIGH,-1146.2324365751922,LOW,HIGH,REORDER NOW,60
2025-03-01,SKU011,610,289,11,160,456,2358924.9,899,0,0,Healthy (> Reorder Point),18.21293984749243,33.49267087619494,1.5714285714285714,28.62033404605953,899,-710.3796659539405,LOW,391.4447218300909,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-03-01,SKU012,59,57,13,25,77,85298.66,116,1,0,Reorder Needed (<= Reorder Point),152.60360509957462,0.386622583139515,1.8571428571428572,283.40669518492433,116,192.40669518492433,HIGH,-1772.2432611948955,LOW,HIGH,REORDER NOW,60
2025-03-01,SKU013,83,75,8,41,128,643100.6,158,1,0,Reorder Needed (<= Reorder Point),82.29389569333014,1.008580275617297,1.1428571428571428,94.05016650666302,158,-22.949833493336996,LOW,-904.5267483199617,LOW,LOW,REORDER SOON,0
2025-03-01,SKU014,650,677,14,93,371,2028689.0,1327,0,0,Healthy (> Reorder Point),126.68761064142299,5.130730595588878,2.0,253.37522128284598,1327,-980.624778717154,LOW,-870.2513276970758,LOW,LOW,HEALTHY,0
2025-03-01,SKU015,403,396,9,126,298,506526.67,799,0,0,Healthy (> Reorder Point),21.863857921842072,18.432245646702704,1.2857142857142858,28.11067447093981,799,-644.8893255290602,LOW,140.63370493789512,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-03-01,SKU016,124,104,13,65,217,249060.2,228,1,0,Reorder Needed (<= Reorder Point),81.77833745970412,1.5162939704062877,1.8571428571428572,151.87405528230767,228,-11.125944717692335,LOW,-857.3400495164494,LOW,LOW,REORDER SOON,0
2025-03-01,SKU017,247,48,9,96,220,1655705.22,295,0,0,Healthy (> Reorder Point),83.9279095755806,2.943001931646661,1.2857142857142858,107.90731231146079,295,-91.09268768853923,LOW,-760.1349149069672,LOW,LOW,HEALTHY,0
2025-03-01,SKU018,586,251,5,76,166,1565112.24,837,0,0,Healthy (> Reorder Point),149.6531105639159,3.915722150992131,0.7142857142857143,106.89507897422564,837,-654.1049210257744,LOW,-1209.8373267669908,LOW,LOW,HEALTHY,0
2025-03-01,SKU019,299,88,6,29,80,972635.04,387,0,0,Healthy (> Reorder Point),95.61862243779252,3.1270059364693643,0.8571428571428571,81.9588192323936,387,-276.0411807676064,LOW,-848.4234692535103,LOW,LOW,HEALTHY,0
2025-03-01,SKU020,487,36,3,153,274,2697658.58,523,0,0,Healthy (> Reorder Point),84.59106805499508,5.757109009232362,0.42857142857142855,36.253314880712175,523,-333.7466851192878,LOW,-528.0928166599409,LOW,LOW,HEALTHY,0
2025-03-01,SKU021,131,179,8,42,95,40224.86,310,0,0,Healthy (> Reorder Point),50.40102463578332,2.5991535082204194,1.1428571428571428,57.601171012323796,310,-210.3988289876762,LOW,-473.81229562939984,LOW,LOW,HEALTHY,0
2025-03-01,SKU022,289,297,9,92,212,1561348.51,586,0,0,Healthy (> Reorder Point),58.31515299485604,4.955830262941993,1.2857142857142858,74.97662527910063,586,-419.02337472089937,LOW,-410.7818359382725,LOW,LOW,HEALTHY,0
2025-03-01,SKU023,130,3,7,82,157,494858.0,133,1,0,Reorder Needed (<= Reorder Point),87.54378131244553,1.484971268673298,1.0,87.54378131244553,133,36.54378131244553,HIGH,-920.5253757493465,LOW,HIGH,REORDER NOW,60
2025-03-01,SKU024,310,427,13,81,287,413363.3,737,0,0,Healthy (> Reorder Point),76.4636135364613,4.054215929151426,1.8571428571428572,142.00385371057098,737,-513.996146289429,LOW,-607.5633624375355,LOW,LOW,HEALTHY,0
2025-03-01,SKU025,298,870,6,225,463,1162498.0,1168,1,0,Reorder Needed (<= Reorder Point),18.585355361227894,16.034129787029897,0.8571428571428571,15.930304595338194,1168,-927.0696954046618,LOW,74.97573566526529,HIGH,HIGH,REORDER SOON,40
2025-03-01,SKU026,40,20,10,38,101,247149.6,60,1,0,Reorder Needed (<= Reorder Point),133.0415205457043,0.3006580189096579,1.4285714285714286,190.05931506529186,60,168.05931506529186,HIGH,-1556.4982465484513,LOW,HIGH,REORDER NOW,60
2025-03-01,SKU027,232,96,7,79,220,1063455.52,328,0,0,Healthy (> Reorder Point),145.90675541794133,1.5900566038594282,1.0,145.90675541794133,328,-103.09324458205867,LOW,-1518.881065015296,LOW,LOW,HEALTHY,0
2025-03-01,SKU028,162,596,10,167,407,79192.08,758,1,1,Critical (<= Safety Stock),31.106388794354906,5.207933362853076,1.4285714285714286,44.437698277649865,758,-546.5623017223502,LOW,-211.2766655322589,LOW,LOW,REORDER SOON,0
2025-03-01,SKU029,533,427,4,113,240,1820781.3,960,0,0,Healthy (> Reorder Point),92.13179246289059,5.7851908201469655,0.5714285714285714,52.64673855022319,960,-794.3532614497768,LOW,-572.581509554687,LOW,LOW,HEALTHY,0
2025-03-01,SKU030,79,80,12,29,123,162979.37,159,1,0,Reorder Needed (<= Reorder Point),29.57372506362793,2.6712901344024584,1.7142857142857142,50.69781439479073,159,-79.30218560520927,LOW,-275.88470076353514,LOW,LOW,REORDER SOON,0
2025-03-01,SKU031,203,19,8,26,88,512646.05,222,0,0,Healthy (> Reorder Point),112.061080321504,1.8115120737511332,1.1428571428571428,128.06980608171884,222,-67.93019391828116,LOW,-1141.732963858048,LOW,LOW,HEALTHY,0
2025-03-01,SKU032,339,138,12,81,236,1548213.0,477,0,0,Healthy (> Reorder Point),54.992586929301225,6.164467229661705,1.7142857142857142,94.27300616451637,477,-301.72699383548365,LOW,-320.91104315161465,LOW,LOW,HEALTHY,0
2025-03-01,SKU033,209,20,14,92,267,710495.5,229,1,0,Reorder Needed (<= Reorder Point),102.66265597604806,2.0357938143423957,2.0,205.32531195209611,229,68.32531195209611,HIGH,-1022.9518717125766,LOW,HIGH,REORDER NOW,60
2025-03-01,SKU034,174,4,4,37,62,268662.96,178,0,0,Healthy (> Reorder Point),118.43921646150007,1.4691079964764928,0.5714285714285714,67.67955226371431,178,-73.32044773628569,LOW,-1247.2705975380009,LOW,LOW,HEALTHY,0
2025-03-01,SKU035,495,388,9,128,330,2894898.6,883,0,0,Healthy (> Reorder Point),125.03438379015351,3.9589110210737197,1.2857142857142858,160.7584934444831,883,-594.2415065555169,LOW,-1005.4126054818421,LOW,LOW,HEALTHY,0
2025-03-01,SKU036,472,56,13,113,419,707933.92,528,0,0,Healthy (> Reorder Point),28.401220974970112,16.61900382437684,1.8571428571428572,52.74512466780164,528,-362.25487533219837,LOW,131.18534830035867,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-03-01,SKU037,1199,1019,6,333,645,6770129.52,2218,0,0,Healthy (> Reorder Point),148.2476501285819,8.087817911178039,0.8571428571428571,127.06941439592734,2218,-1757.9305856040728,LOW,-579.971801542983,LOW,LOW,HEALTHY,0
2025-03-01,SKU038,290,202,11,45,170,928843.9,492,0,0,Healthy (> Reorder Point),46.60615974096913,6.222353474557475,1.5714285714285714,73.23825102152293,492,-373.76174897847704,LOW,-269.2739168916296,LOW,LOW,HEALTHY,0
2025-03-01,SKU039,154,181,13,32,107,470323.7,335,0,0,Healthy (> Reorder Point),18.63885467149666,8.262310249969568,1.8571428571428572,34.615015818493795,335,-268.3849841815062,LOW,-69.66625605795991,LOW,LOW,HEALTHY,0
2025-03-01,SKU040,64,146,13,24,103,74531.2,210,1,0,Reorder Needed (<= Reorder Point),90.19968398617831,0.7095368539185458,1.8571428571428572,167.51369883147402,210,-18.486301168525983,LOW,-1018.3962078341397,LOW,LOW,REORDER SOON,0
2025-03-01,SKU041,110,436,11,80,278,624000.3,546,1,0,Reorder Needed (<= Reorder Point),64.96817258818683,1.6931367409278386,1.5714285714285714,102.0928426385793,546,-363.9071573614207,LOW,-669.618071058242,LOW,LOW,REORDER SOON,0
2025-03-01,SKU042,215,42,3,61,86,1668640.8,257,0,0,Healthy (> Reorder Point),136.1102257325676,1.5796021117651862,0.42857142857142855,58.33295388538612,257,-137.66704611461387,LOW,-1418.3227087908112,LOW,LOW,HEALTHY,0
2025-03-01,SKU043,428,7,8,80,281,1597531.4,435,0,0,Healthy (> Reorder Point),130.258832688137,3.2857656649258384,1.1428571428571428,148.86723735787086,435,-206.13276264212914,LOW,-1135.1059922576442,LOW,LOW,HEALTHY,0
2025-03-01,SKU044,170,125,8,47,119,169495.1,295,0,0,Healthy (> Reorder Point),53.04250247248853,3.204976991577153,1.1428571428571428,60.62000282570117,295,-187.37999717429884,LOW,-466.5100296698623,LOW,LOW,HEALTHY,0
2025-03-01,SKU045,376,215,9,87,241,683688.32,591,0,0,Healthy (> Reorder Point),147.55999314681097,2.548116138944982,1.2857142857142858,189.71999118875698,591,-314.280008811243,LOW,-1394.7199177617317,LOW,LOW,HEALTHY,0
2025-03-01,SKU046,326,226,9,100,223,1544897.7,552,0,0,Healthy (> Reorder Point),54.18980348712668,6.015891902568802,1.2857142857142858,69.6726044834486,552,-382.3273955165514,LOW,-324.2776418455202,LOW,LOW,HEALTHY,0
2025-03-01,SKU047,148,116,3,57,79,907022.44,264,0,0,Healthy (> Reorder Point),88.06846728987554,1.6805106816820266,0.42857142857142855,37.743628838518084,264,-169.25637116148192,LOW,-908.8216074785064,LOW,LOW,HEALTHY,0
2025-03-01,SKU048,109,55,7,26,53,392260.48,164,0,0,Healthy (> Reorder Point),52.66637908493151,2.069631554206965,1.0,52.66637908493151,164,-85.33362091506848,LOW,-522.9965490191781,LOW,LOW,HEALTHY,0
2025-03-01,SKU049,182,497,12,126,495,962108.42,679,1,0,Reorder Needed (<= Reorder Point),147.86670983735698,1.2308382339756343,1.7142857142857142,253.48578829261194,679,-299.5142117073881,LOW,-1592.4005180482836,LOW,LOW,REORDER SOON,0
2025-03-01,SKU050,552,272,6,76,198,1916825.52,824,0,0,Healthy (> Reorder Point),35.23463894720143,15.666401487103743,0.8571428571428571,30.201119097601225,824,-717.7988809023988,LOW,129.1843326335828,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-04-01,SKU001,1244,1262,14,164,752,4542229.64,2506,0,0,Healthy (> Reorder Point),84.35095557248381,14.747906429240336,2.0,168.70191114496762,2506,-2173.2980888550323,LOW,231.7885331301943,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-04-01,SKU002,706,579,9,84,317,3992147.6,1285,0,0,Healthy (> Reorder Point),60.610605206310034,11.648126554699044,1.2857142857142858,77.92792097954148,1285,-1123.0720790204584,LOW,-21.32726247572043,LOW,LOW,HEALTHY,0
2025-04-01,SKU003,337,47,4,105,160,2072155.71,384,0,0,Healthy (> Reorder Point),34.20813909588409,9.85145666811638,0.5714285714285714,19.54750805479091,384,-259.4524919452091,LOW,-73.49766915060911,LOW,LOW,HEALTHY,0
2025-04-01,SKU004,498,377,5,90,206,618954.24,875,0,0,Healthy (> Reorder Point),27.974245966626015,17.80208841354032,0.7142857142857143,19.981604261875724,875,-765.0183957381242,LOW,162.30904840048782,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-04-01,SKU005,696,333,11,95,386,5172971.28,1029,0,0,Healthy (> Reorder Point),101.36967098364632,6.865958952478831,1.5714285714285714,159.29519726001564,1029,-774.7048027399844,LOW,-520.4360518037558,LOW,LOW,HEALTHY,0
2025-04-01,SKU006,460,692,13,113,404,3048144.0,1152,0,0,Healthy (> Reorder Point),37.22048017150538,12.358787363311851,1.8571428571428572,69.12374888993857,1152,-969.8762511100615,LOW,13.35423794193548,HIGH,HIGH,MARKDOWN / CLEAR,40
2025-04-01,SKU007,335,202,9,85,291,1523590.05,537,0,0,Healthy (> Reorder Point),148.4626504518179,2.2564597828510475,1.2857142857142858,190.88055058090873,537,-261.11944941909127,LOW,-1446.5518054218146,LOW,LOW,HEALTHY,0
2025-04-01,SKU008,256,427,3,151,244,1706019.84,683,0,0,Healthy (> Reorder Point),97.15146048182743,2.6350607466975324,0.42857142857142855,41.636340206497465,683,-490.3636597935025,LOW,-909.8175257819291,LOW,LOW,HEALTHY,0
2025-04-01,SKU009,278,384,14,36,195,833327.24,662,0,0,Healthy (> Reorder Point),61.66929685639556,4.507915837719971,2.0,123.33859371279112,662,-502.6614062872089,LOW,-462.03156227674674,LOW,LOW,HEALTHY,0
2025-04-01,SKU010,89,73,14,25,82,638280.41,162,0,0,Healthy (> Reorder Point),99.10270304793268,0.8980582492987468,2.0,198.20540609586536,162,61.20540609586536,HIGH,-1100.2324365751922,LOW,HIGH,REORDER NOW,60
