Date,SKU,Units_Sold,Revenue,Price,Promotion,Year,Month,Day,Day_of_Week,Is_Weekend,ISO_Week,Year_Week,Calculated_Revenue,Is_Zero_Sales
2025-04-02,SKU031,21,183034.53,8715.93,0,2025,4,2,Wednesday,0,14,2025-W14,183034.53,0
2025-04-02,SKU032,4,22450.36,5612.59,0,2025,4,2,Wednesday,0,14,2025-W14,22450.36,0
2025-04-02,SKU033,19,67602.0,3558.0,0,2025,4,2,Wednesday,0,14,2025-W14,67602.0,0
2025-04-02,SKU034,23,34917.22,1518.14,0,2025,4,2,Wednesday,0,14,2025-W14,34917.22,0
2025-04-02,SKU035,29,315235.51,10870.19,0,2025,4,2,Wednesday,0,14,2025-W14,315235.51,0
2025-04-02,SKU036,6,34122.0,5687.0,0,2025,4,2,Wednesday,0,14,2025-W14,34122.0,0
2025-04-02,SKU037,25,68685.5,2747.42,0,2025,4,2,Wednesday,0,14,2025-W14,68685.5,0
2025-04-02,SKU038,8,31592.8,3949.1,0,2025,4,2,Wednesday,0,14,2025-W14,31592.8,0
2025-04-02,SKU039,4,28475.8,7118.95,0,2025,4,2,Wednesday,0,14,2025-W14,28475.8,0
2025-04-02,SKU040,24,58813.44,2450.56,0,2025,4,2,Wednesday,0,14,2025-W14,58813.44,0
2025-04-02,SKU041,17,175724.41,10336.73,0,2025,4,2,Wednesday,0,14,2025-W14,175724.41,0
2025-04-02,SKU042,34,312760.22,9198.83,0,2025,4,2,Wednesday,0,14,2025-W14,312760.22,0
2025-04-02,SKU043,30,262373.1,8745.77,0,2025,4,2,Wednesday,0,14,2025-W14,262373.10000000003,0
2025-04-02,SKU044,15,81184.2,5412.28,0,2025,4,2,Wednesday,0,14,2025-W14,81184.2,0
2025-04-02,SKU045,39,299394.42,7676.78,0,2025,4,2,Wednesday,0,14,2025-W14,299394.42,0
2025-04-02,SKU046,13,93282.02,7175.54,0,2025,4,2,Wednesday,0,14,2025-W14,93282.02,0
2025-04-02,SKU047,17,134949.74,7938.22,0,2025,4,2,Wednesday,0,14,2025-W14,134949.74,0
2025-04-02,SKU048,9,12415.95,1379.55,0,2025,4,2,Wednesday,0,14,2025-W14,12415.949999999999,0
2025-04-02,SKU049,24,125360.88,5223.37,0,2025,4,2,Wednesday,0,14,2025-W14,125360.88,0
2025-04-02,SKU050,14,12358.08,882.72,0,2025,4,2,Wednesday,0,14,2025-W14,12358.08,0
2025-04-03,SKU001,8,29312.4,3664.05,0,2025,4,3,Thursday,0,14,2025-W14,29312.4,0
2025-04-03,SKU002,7,26639.83,3805.69,0,2025,4,3,Thursday,0,14,2025-W14,26639.83,0
2025-04-03,SKU003,3,24234.69,8078.23,0,2025,4,3,Thursday,0,14,2025-W14,24234.69,0
2025-04-03,SKU004,2,13723.14,6861.57,0,2025,4,3,Thursday,0,14,2025-W14,13723.14,0
2025-04-03,SKU005,16,151891.52,9493.22,0,2025,4,3,Thursday,0,14,2025-W14,151891.52,0
2025-04-03,SKU006,13,105378.52,8106.04,0,2025,4,3,Thursday,0,14,2025-W14,105378.52,0
2025-04-03,SKU007,26,132966.34,5114.09,0,2025,4,3,Thursday,0,14,2025-W14,132966.34,0
2025-04-03,SKU008,17,167324.88,9842.64,0,2025,4,3,Thursday,0,14,2025-W14,167324.88,0
2025-04-03,SKU009,12,28042.68,2336.89,0,2025,4,3,Thursday,0,14,2025-W14,28042.68,0
2025-04-03,SKU010,21,13932.66,663.46,0,2025,4,3,Thursday,0,14,2025-W14,13932.66,0
2025-04-03,SKU011,1,1444.56,1444.56,0,2025,4,3,Thursday,0,14,2025-W14,1444.56,0
2025-04-03,SKU012,24,210704.88,8779.37,0,2025,4,3,Thursday,0,14,2025-W14,210704.88,0
2025-04-03,SKU013,14,80608.92,5757.78,0,2025,4,3,Thursday,0,14,2025-W14,80608.92,0
2025-04-03,SKU014,22,49956.5,2270.75,0,2025,4,3,Thursday,0,14,2025-W14,49956.5,0
2025-04-03,SKU015,4,24848.48,6212.12,0,2025,4,3,Thursday,0,14,2025-W14,24848.48,0
2025-04-03,SKU016,14,30335.48,2166.82,0,2025,4,3,Thursday,0,14,2025-W14,30335.480000000003,0
2025-04-03,SKU017,15,127159.8,8477.32,0,2025,4,3,Thursday,0,14,2025-W14,127159.79999999999,0
2025-04-03,SKU018,23,128234.43,5575.41,0,2025,4,3,Thursday,0,14,2025-W14,128234.43,0
2025-04-03,SKU019,18,86757.3,4819.85,0,2025,4,3,Thursday,0,14,2025-W14,86757.3,0
2025-04-03,SKU020,19,74053.26,3897.54,0,2025,4,3,Thursday,0,14,2025-W14,74053.26,0
2025-04-03,SKU021,14,107957.92,7711.28,0,2025,4,3,Thursday,0,14,2025-W14,107957.92,0
2025-04-03,SKU022,10,45970.3,4597.03,0,2025,4,3,Thursday,0,14,2025-W14,45970.299999999996,0
2025-04-03,SKU023,20,28334.8,1416.74,0,2025,4,3,Thursday,0,14,2025-W14,28334.8,0
2025-04-03,SKU024,16,28301.92,1768.87,0,2025,4,3,Thursday,0,14,2025-W14,28301.92,0
2025-04-03,SKU025,0,0.0,11558.01,0,2025,4,3,Thursday,0,14,2025-W14,0.0,1
2025-04-03,SKU026,26,284428.04,10939.54,0,2025,4,3,Thursday,0,14,2025-W14,284428.04000000004,0
2025-04-03,SKU027,23,195881.8,8516.6,0,2025,4,3,Thursday,0,14,2025-W14,195881.80000000002,0
2025-04-03,SKU028,5,17420.45,3484.09,0,2025,4,3,Thursday,0,14,2025-W14,17420.45,0
2025-04-03,SKU029,18,209564.1,11642.45,0,2025,4,3,Thursday,0,14,2025-W14,209564.1,0
2025-04-03,SKU030,3,28300.53,9433.51,0,2025,4,3,Thursday,0,14,2025-W14,28300.53,0
2025-04-03,SKU031,21,183034.53,8715.93,0,2025,4,3,Thursday,0,14,2025-W14,183034.53,0
2025-04-03,SKU032,9,50513.31,5612.59,0,2025,4,3,Thursday,0,14,2025-W14,50513.31,0
2025-04-03,SKU033,18,64044.0,3558.0,0,2025,4,3,Thursday,0,14,2025-W14,64044.0,0
2025-04-03,SKU034,24,36435.36,1518.14,0,2025,4,3,Thursday,0,14,2025-W14,36435.36,0
2025-04-03,SKU035,19,206533.61,10870.19,0,2025,4,3,Thursday,0,14,2025-W14,206533.61000000002,0
2025-04-03,SKU036,7,39809.0,5687.0,0,2025,4,3,Thursday,0,14,2025-W14,39809.0,0
2025-04-03,SKU037,29,79675.18,2747.42,0,2025,4,3,Thursday,0,14,2025-W14,79675.18000000001,0
2025-04-03,SKU038,11,43440.1,3949.1,0,2025,4,3,Thursday,0,14,2025-W14,43440.1,0
2025-04-03,SKU039,6,42713.7,7118.95,0,2025,4,3,Thursday,0,14,2025-W14,42713.7,0
2025-04-03,SKU040,15,36758.4,2450.56,0,2025,4,3,Thursday,0,14,2025-W14,36758.4,0
2025-04-03,SKU041,13,134377.49,10336.73,0,2025,4,3,Thursday,0,14,2025-W14,134377.49,0
2025-04-03,SKU042,25,229970.75,9198.83,0,2025,4,3,Thursday,0,14,2025-W14,229970.75,0
2025-04-03,SKU043,19,166169.63,8745.77,0,2025,4,3,Thursday,0,14,2025-W14,166169.63,0
2025-04-03,SKU044,12,64947.36,5412.28,0,2025,4,3,Thursday,0,14,2025-W14,64947.36,0
2025-04-03,SKU045,30,230303.4,7676.78,0,2025,4,3,Thursday,0,14,2025-W14,230303.4,0
2025-04-03,SKU046,12,86106.48,7175.54,0,2025,4,3,Thursday,0,14,2025-W14,86106.48,0
2025-04-03,SKU047,18,142887.96,7938.22,0,2025,4,3,Thursday,0,14,2025-W14,142887.96,0
2025-04-03,SKU048,10,13795.5,1379.55,0,2025,4,3,Thursday,0,14,2025-W14,13795.5,0
2025-04-03,SKU049,27,141030.99,5223.37,0,2025,4,3,Thursday,0,14,2025-W14,141030.99,0
2025-04-03,SKU050,11,9709.92,882.72,0,2025,4,3,Thursday,0,14,2025-W14,9709.92,0
2025-04-04,SKU001,14,51296.7,3664.05,0,2025,4,4,Friday,0,14,2025-W14,51296.700000000004,0
2025-04-04,SKU002,10,38056.9,3805.69,0,2025,4,4,Friday,0,14,2025-W14,38056.9,0
2025-04-04,SKU003,6,48469.38,8078.23,0,2025,4,4,Friday,0,14,2025-W14,48469.38,0
2025-04-04,SKU004,5,34307.85,6861.57,0,2025,4,4,Friday,0,14,2025-W14,34307.85,0
2025-04-04,SKU005,17,161384.74,9493.22,0,2025,4,4,Friday,0,14,2025-W14,161384.74,0
2025-04-04,SKU006,4,32424.16,8106.04,0,2025,4,4,Friday,0,14,2025-W14,32424.16,0
2025-04-04,SKU007,22,112509.98,5114.09,0,2025,4,4,Friday,0,14,2025-W14,112509.98000000001,0
2025-04-04,SKU008,21,206695.44,9842.64,0,2025,4,4,Friday,0,14,2025-W14,206695.44,0
2025-04-04,SKU009,5,11684.45,2336.89,0,2025,4,4,Friday,0,14,2025-W14,11684.449999999999,0
2025-04-04,SKU010,18,11942.28,663.46,0,2025,4,4,Friday,0,14,2025-W14,11942.28,0
2025-04-04,SKU011,3,4333.68,1444.56,0,2025,4,4,Friday,0,14,2025-W14,4333.68,0
2025-04-04,SKU012,13,114131.81,8779.37,0,2025,4,4,Friday,0,14,2025-W14,114131.81000000001,0
2025-04-04,SKU013,21,120913.38,5757.78,0,2025,4,4,Friday,0,14,2025-W14,120913.37999999999,0
2025-04-04,SKU014,21,47685.75,2270.75,0,2025,4,4,Friday,0,14,2025-W14,47685.75,0
2025-04-04,SKU015,8,49696.96,6212.12,0,2025,4,4,Friday,0,14,2025-W14,49696.96,0
2025-04-04,SKU016,15,32502.3,2166.82,0,2025,4,4,Friday,0,14,2025-W14,32502.300000000003,0
2025-04-04,SKU017,14,118682.48,8477.32,0,2025,4,4,Friday,0,14,2025-W14,118682.48,0
2025-04-04,SKU018,26,144960.66,5575.41,0,2025,4,4,Friday,0,14,2025-W14,144960.66,0
2025-04-04,SKU019,16,77117.6,4819.85,0,2025,4,4,Friday,0,14,2025-W14,77117.6,0
2025-04-04,SKU020,20,77950.8,3897.54,0,2025,4,4,Friday,0,14,2025-W14,77950.8,0
2025-04-04,SKU021,16,123380.48,7711.28,0,2025,4,4,Friday,0,14,2025-W14,123380.48,0
2025-04-04,SKU022,7,32179.21,4597.03,0,2025,4,4,Friday,0,14,2025-W14,32179.21,0
2025-04-04,SKU023,16,22667.84,1416.74,0,2025,4,4,Friday,0,14,2025-W14,22667.84,0
2025-04-04,SKU024,16,28301.92,1768.87,0,2025,4,4,Friday,0,14,2025-W14,28301.92,0
2025-04-04,SKU025,3,34674.03,11558.01,0,2025,4,4,Friday,0,14,2025-W14,34674.03,0
2025-04-04,SKU026,16,175032.64,10939.54,0,2025,4,4,Friday,0,14,2025-W14,175032.64,0
2025-04-04,SKU027,31,264014.6,8516.6,0,2025,4,4,Friday,0,14,2025-W14,264014.60000000003,0
2025-04-04,SKU028,9,31356.81,3484.09,0,2025,4,4,Friday,0,14,2025-W14,31356.81,0
2025-04-04,SKU029,23,267776.35,11642.45,0,2025,4,4,Friday,0,14,2025-W14,267776.35000000003,0
2025-04-04,SKU030,5,47167.55,9433.51,0,2025,4,4,Friday,0,14,2025-W14,47167.55,0
2025-04-04,SKU031,16,139454.88,8715.93,0,2025,4,4,Friday,0,14,2025-W14,139454.88,0
2025-04-04,SKU032,5,28062.95,5612.59,0,2025,4,4,Friday,0,14,2025-W14,28062.95,0
2025-04-04,SKU033,25,88950.0,3558.0,0,2025,4,4,Friday,0,14,2025-W14,88950.0,0
2025-04-04,SKU034,26,39471.64,1518.14,0,2025,4,4,Friday,0,14,2025-W14,39471.64,0
2025-04-04,SKU035,26,282624.94,10870.19,0,2025,4,4,Friday,0,14,2025-W14,282624.94,0
2025-04-04,SKU036,3,17061.0,5687.0,0,2025,4,4,Friday,0,14,2025-W14,17061.0,0
2025-04-04,SKU037,25,68685.5,2747.42,0,2025,4,4,Friday,0,14,2025-W14,68685.5,0
2025-04-04,SKU038,16,63185.6,3949.1,0,2025,4,4,Friday,0,14,2025-W14,63185.6,0
2025-04-04,SKU039,3,21356.85,7118.95,0,2025,4,4,Friday,0,14,2025-W14,21356.85,0
2025-04-04,SKU040,25,61264.0,2450.56,0,2025,4,4,Friday,0,14,2025-W14,61264.0,0
2025-04-04,SKU041,14,144714.22,10336.73,0,2025,4,4,Friday,0,14,2025-W14,144714.22,0
2025-04-04,SKU042,25,229970.75,9198.83,0,2025,4,4,Friday,0,14,2025-W14,229970.75,0
2025-04-04,SKU043,25,218644.25,8745.77,0,2025,4,4,Friday,0,14,2025-W14,218644.25,0
2025-04-04,SKU044,11,59535.08,5412.28,0,2025,4,4,Friday,0,14,2025-W14,59535.079999999994,0
2025-04-04,SKU045,27,207273.06,7676.78,0,2025,4,4,Friday,0,14,2025-W14,207273.06,0
2025-04-04,SKU046,11,78930.94,7175.54,0,2025,4,4,Friday,0,14,2025-W14,78930.94,0
2025-04-04,SKU047,18,142887.96,7938.22,0,2025,4,4,Friday,0,14,2025-W14,142887.96,0
2025-04-04,SKU048,7,9656.85,1379.55,0,2025,4,4,Friday,0,14,2025-W14,9656.85,0
2025-04-04,SKU049,24,125360.88,5223.37,0,2025,4,4,Friday,0,14,2025-W14,125360.88,0
2025-04-04,SKU050,2,1765.44,882.72,0,2025,4,4,Friday,0,14,2025-W14,1765.44,0
2025-04-05,SKU001,16,58624.8,3664.05,0,2025,4,5,Saturday,1,14,2025-W14,58624.8,0
2025-04-05,SKU002,13,49473.97,3805.69,0,2025,4,5,Saturday,1,14,2025-W14,49473.97,0
2025-04-05,SKU003,6,48469.38,8078.23,0,2025,4,5,Saturday,1,14,2025-W14,48469.38,0
2025-04-05,SKU004,4,27446.28,6861.57,0,2025,4,5,Saturday,1,14,2025-W14,27446.28,0
2025-04-05,SKU005,21,199357.62,9493.22,0,2025,4,5,Saturday,1,14,2025-W14,199357.62,0
2025-04-05,SKU006,9,72954.36,8106.04,0,2025,4,5,Saturday,1,14,2025-W14,72954.36,0
2025-04-05,SKU007,33,168764.97,5114.09,0,2025,4,5,Saturday,1,14,2025-W14,168764.97,0
2025-04-05,SKU008,16,157482.24,9842.64,0,2025,4,5,Saturday,1,14,2025-W14,157482.24,0
2025-04-05,SKU009,17,39727.13,2336.89,0,2025,4,5,Saturday,1,14,2025-W14,39727.13,0
2025-04-05,SKU010,28,18576.88,663.46,0,2025,4,5,Saturday,1,14,2025-W14,18576.88,0
2025-04-05,SKU011,3,4333.68,1444.56,0,2025,4,5,Saturday,1,14,2025-W14,4333.68,0
2025-04-05,SKU012,36,316057.32,8779.37,0,2025,4,5,Saturday,1,14,2025-W14,316057.32,0
2025-04-05,SKU013,15,86366.7,5757.78,0,2025,4,5,Saturday,1,14,2025-W14,86366.7,0
2025-04-05,SKU014,20,45415.0,2270.75,0,2025,4,5,Saturday,1,14,2025-W14,45415.0,0
2025-04-05,SKU015,6,37272.72,6212.12,0,2025,4,5,Saturday,1,14,2025-W14,37272.72,0
2025-04-05,SKU016,13,28168.66,2166.82,0,2025,4,5,Saturday,1,14,2025-W14,28168.660000000003,0
2025-04-05,SKU017,15,127159.8,8477.32,0,2025,4,5,Saturday,1,14,2025-W14,127159.79999999999,0
2025-04-05,SKU018,31,172837.71,5575.41,0,2025,4,5,Saturday,1,14,2025-W14,172837.71,0
2025-04-05,SKU019,22,106036.7,4819.85,0,2025,4,5,Saturday,1,14,2025-W14,106036.70000000001,0
2025-04-05,SKU020,22,85745.88,3897.54,0,2025,4,5,Saturday,1,14,2025-W14,85745.88,0
2025-04-05,SKU021,12,92535.36,7711.28,0,2025,4,5,Saturday,1,14,2025-W14,92535.36,0
2025-04-05,SKU022,20,91940.6,4597.03,0,2025,4,5,Saturday,1,14,2025-W14,91940.59999999999,0
2025-04-05,SKU023,16,22667.84,1416.74,0,2025,4,5,Saturday,1,14,2025-W14,22667.84,0
2025-04-05,SKU024,15,26533.05,1768.87,0,2025,4,5,Saturday,1,14,2025-W14,26533.05,0
2025-04-05,SKU025,2,23116.02,11558.01,0,2025,4,5,Saturday,1,14,2025-W14,23116.02,0
2025-04-05,SKU026,35,382883.9,10939.54,0,2025,4,5,Saturday,1,14,2025-W14,382883.9,0
2025-04-05,SKU027,29,246981.4,8516.6,0,2025,4,5,Saturday,1,14,2025-W14,246981.40000000002,0
2025-04-05,SKU028,4,13936.36,3484.09,0,2025,4,5,Saturday,1,14,2025-W14,13936.36,0
2025-04-05,SKU029,20,232849.0,11642.45,0,2025,4,5,Saturday,1,14,2025-W14,232849.0,0
2025-04-05,SKU030,7,66034.57,9433.51,0,2025,4,5,Saturday,1,14,2025-W14,66034.57,0
2025-04-05,SKU031,16,139454.88,8715.93,0,2025,4,5,Saturday,1,14,2025-W14,139454.88,0
2025-04-05,SKU032,10,56125.9,5612.59,0,2025,4,5,Saturday,1,14,2025-W14,56125.9,0
2025-04-05,SKU033,33,117414.0,3558.0,0,2025,4,5,Saturday,1,14,2025-W14,117414.0,0
2025-04-05,SKU034,28,42507.92,1518.14,0,2025,4,5,Saturday,1,14,2025-W14,42507.920000000006,0
2025-04-05,SKU035,31,336975.89,10870.19,0,2025,4,5,Saturday,1,14,2025-W14,336975.89,0
2025-04-05,SKU036,7,39809.0,5687.0,0,2025,4,5,Saturday,1,14,2025-W14,39809.0,0
2025-04-05,SKU037,35,96159.7,2747.42,0,2025,4,5,Saturday,1,14,2025-W14,96159.7,0
2025-04-05,SKU038,8,31592.8,3949.1,0,2025,4,5,Saturday,1,14,2025-W14,31592.8,0
2025-04-05,SKU039,4,28475.8,7118.95,0,2025,4,5,Saturday,1,14,2025-W14,28475.8,0
2025-04-05,SKU040,17,41659.52,2450.56,0,2025,4,5,Saturday,1,14,2025-W14,41659.52,0
2025-04-05,SKU041,9,93030.57,10336.73,0,2025,4,5,Saturday,1,14,2025-W14,93030.56999999999,0
2025-04-05,SKU042,32,294362.56,9198.83,0,2025,4,5,Saturday,1,14,2025-W14,294362.56,0
2025-04-05,SKU043,31,271118.87,8745.77,0,2025,4,5,Saturday,1,14,2025-W14,271118.87,0
2025-04-05,SKU044,13,70359.64,5412.28,0,2025,4,5,Saturday,1,14,2025-W14,70359.64,0
2025-04-05,SKU045,24,184242.72,7676.78,0,2025,4,5,Saturday,1,14,2025-W14,184242.72,0
2025-04-05,SKU046,10,71755.4,7175.54,0,2025,4,5,Saturday,1,14,2025-W14,71755.4,0
2025-04-05,SKU047,20,158764.4,7938.22,0,2025,4,5,Saturday,1,14,2025-W14,158764.4,0
2025-04-05,SKU048,10,13795.5,1379.55,0,2025,4,5,Saturday,1,14,2025-W14,13795.5,0
2025-04-05,SKU049,24,125360.88,5223.37,0,2025,4,5,Saturday,1,14,2025-W14,125360.88,0
2025-04-05,SKU050,11,9709.92,882.72,0,2025,4,5,Saturday,1,14,2025-W14,9709.92,0
2025-04-06,SKU001,20,73281.0,3664.05,0,2025,4,6,Sunday,1,14,2025-W14,73281.0,0
2025-04-06,SKU002,18,68502.42,3805.69,0,2025,4,6,Sunday,1,14,2025-W14,68502.42,0
2025-04-06,SKU003,7,56547.61,8078.23,0,2025,4,6,Sunday,1,14,2025-W14,56547.61,0
2025-04-06,SKU004,2,13723.14,6861.57,0,2025,4,6,Sunday,1,14,2025-W14,13723.14,0
2025-04-06,SKU005,26,246823.72,9493.22,0,2025,4,6,Sunday,1,14,2025-W14,246823.71999999997,0
2025-04-06,SKU006,9,72954.36,8106.04,0,2025,4,6,Sunday,1,14,2025-W14,72954.36,0
2025-04-06,SKU007,34,173879.06,5114.09,0,2025,4,6,Sunday,1,14,2025-W14,173879.06,0
2025-04-06,SKU008,25,246066.0,9842.64,0,2025,4,6,Sunday,1,14,2025-W14,246066.0,0
2025-04-06,SKU009,8,18695.12,2336.89,0,2025,4,6,Sunday,1,14,2025-W14,18695.12,0
2025-04-06,SKU010,19,12605.74,663.46,0,2025,4,6,Sunday,1,14,2025-W14,12605.740000000002,0
2025-04-06,SKU011,3,4333.68,1444.56,0,2025,4,6,Sunday,1,14,2025-W14,4333.68,0
2025-04-06,SKU012,40,351174.8,8779.37,0,2025,4,6,Sunday,1,14,2025-W14,351174.80000000005,0
2025-04-06,SKU013,8,46062.24,5757.78,0,2025,4,6,Sunday,1,14,2025-W14,46062.24,0
2025-04-06,SKU014,31,70393.25,2270.75,0,2025,4,6,Sunday,1,14,2025-W14,70393.25,0
2025-04-06,SKU015,11,68333.32,6212.12,0,2025,4,6,Sunday,1,14,2025-W14,68333.31999999999,0
2025-04-06,SKU016,23,49836.86,2166.82,0,2025,4,6,Sunday,1,14,2025-W14,49836.86,0
2025-04-06,SKU017,19,161069.08,8477.32,0,2025,4,6,Sunday,1,14,2025-W14,161069.08,0
2025-04-06,SKU018,29,161686.89,5575.41,0,2025,4,6,Sunday,1,14,2025-W14,161686.88999999998,0
2025-04-06,SKU019,22,106036.7,4819.85,0,2025,4,6,Sunday,1,14,2025-W14,106036.70000000001,0
2025-04-06,SKU020,19,74053.26,3897.54,0,2025,4,6,Sunday,1,14,2025-W14,74053.26,0
2025-04-06,SKU021,3,23133.84,7711.28,0,2025,4,6,Sunday,1,14,2025-W14,23133.84,0
2025-04-06,SKU022,5,22985.15,4597.03,0,2025,4,6,Sunday,1,14,2025-W14,22985.149999999998,0
2025-04-06,SKU023,24,34001.76,1416.74,0,2025,4,6,Sunday,1,14,2025-W14,34001.76,0
2025-04-06,SKU024,17,30070.79,1768.87,0,2025,4,6,Sunday,1,14,2025-W14,30070.789999999997,0
2025-04-06,SKU025,3,34674.03,11558.01,0,2025,4,6,Sunday,1,14,2025-W14,34674.03,0
2025-04-06,SKU026,24,262548.96,10939.54,0,2025,4,6,Sunday,1,14,2025-W14,262548.96,0
2025-04-06,SKU027,33,281047.8,8516.6,0,2025,4,6,Sunday,1,14,2025-W14,281047.8,0
2025-04-06,SKU028,5,17420.45,3484.09,0,2025,4,6,Sunday,1,14,2025-W14,17420.45,0
2025-04-06,SKU029,17,197921.65,11642.45,0,2025,4,6,Sunday,1,14,2025-W14,197921.65000000002,0
2025-04-06,SKU030,4,37734.04,9433.51,0,2025,4,6,Sunday,1,14,2025-W14,37734.04,0
2025-04-06,SKU031,20,174318.6,8715.93,0,2025,4,6,Sunday,1,14,2025-W14,174318.6,0
2025-04-06,SKU032,9,50513.31,5612.59,0,2025,4,6,Sunday,1,14,2025-W14,50513.31,0
2025-04-06,SKU033,16,56928.0,3558.0,0,2025,4,6,Sunday,1,14,2025-W14,56928.0,0
2025-04-06,SKU034,19,28844.66,1518.14,0,2025,4,6,Sunday,1,14,2025-W14,28844.660000000003,0
2025-04-06,SKU035,21,228273.99,10870.19,0,2025,4,6,Sunday,1,14,2025-W14,228273.99000000002,0
2025-04-06,SKU036,3,17061.0,5687.0,0,2025,4,6,Sunday,1,14,2025-W14,17061.0,0
2025-04-06,SKU037,35,96159.7,2747.42,0,2025,4,6,Sunday,1,14,2025-W14,96159.7,0
2025-04-06,SKU038,10,39491.0,3949.1,0,2025,4,6,Sunday,1,14,2025-W14,39491.0,0
2025-04-06,SKU039,3,21356.85,7118.95,0,2025,4,6,Sunday,1,14,2025-W14,21356.85,0
2025-04-06,SKU040,20,49011.2,2450.56,0,2025,4,6,Sunday,1,14,2025-W14,49011.2,0
2025-04-06,SKU041,12,124040.76,10336.73,0,2025,4,6,Sunday,1,14,2025-W14,124040.76,0
2025-04-06,SKU042,34,312760.22,9198.83,0,2025,4,6,Sunday,1,14,2025-W14,312760.22,0
2025-04-06,SKU043,30,262373.1,8745.77,0,2025,4,6,Sunday,1,14,2025-W14,262373.10000000003,0
2025-04-06,SKU044,17,92008.76,5412.28,0,2025,4,6,Sunday,1,14,2025-W14,92008.76,0
2025-04-06,SKU045,29,222626.62,7676.78,0,2025,4,6,Sunday,1,14,2025-W14,222626.62,0
2025-04-06,SKU046,10,71755.4,7175.54,0,2025,4,6,Sunday,1,14,2025-W14,71755.4,0
2025-04-06,SKU047,15,119073.3,7938.22,0,2025,4,6,Sunday,1,14,2025-W14,119073.3,0
2025-04-06,SKU048,10,13795.5,1379.55,0,2025,4,6,Sunday,1,14,2025-W14,13795.5,0
2025-04-06,SKU049,25,130584.25,5223.37,0,2025,4,6,Sunday,1,14,2025-W14,130584.25,0
2025-04-06,SKU050,5,4413.6,882.72,0,2025,4,6,Sunday,1,14,2025-W14,4413.6,0
2025-04-07,SKU001,12,43968.6,3664.05,0,2025,4,7,Monday,0,15,2025-W15,43968.600000000006,0
2025-04-07,SKU002,11,41862.59,3805.69,0,2025,4,7,Monday,0,15,2025-W15,41862.590000000004,0
2025-04-07,SKU003,10,80782.3,8078.23,0,2025,4,7,Monday,0,15,2025-W15,80782.29999999999,0
2025-04-07,SKU004,9,61754.13,6861.57,0,2025,4,7,Monday,0,15,2025-W15,61754.13,0
2025-04-07,SKU005,11,104425.42,9493.22,0,2025,4,7,Monday,0,15,2025-W15,104425.42,0
2025-04-07,SKU006,9,72954.36,8106.04,0,2025,4,7,Monday,0,15,2025-W15,72954.36,0
2025-04-07,SKU007,24,122738.16,5114.09,0,2025,4,7,Monday,0,15,2025-W15,122738.16,0
2025-04-07,SKU008,10,98426.4,9842.64,0,2025,4,7,Monday,0,15,2025-W15,98426.4,0
2025-04-07,SKU009,8,18695.12,2336.89,0,2025,4,7,Monday,0,15,2025-W15,18695.12,0
2025-04-07,SKU010,18,11942.28,663.46,0,2025,4,7,Monday,0,15,2025-W15,11942.28,0
2025-04-07,SKU011,6,8667.36,1444.56,0,2025,4,7,Monday,0,15,2025-W15,8667.36,0
2025-04-07,SKU012,34,298498.58,8779.37,0,2025,4,7,Monday,0,15,2025-W15,298498.58,0
2025-04-07,SKU013,14,80608.92,5757.78,0,2025,4,7,Monday,0,15,2025-W15,80608.92,0
2025-04-07,SKU014,19,43144.25,2270.75,0,2025,4,7,Monday,0,15,2025-W15,43144.25,0
2025-04-07,SKU015,6,37272.72,6212.12,0,2025,4,7,Monday,0,15,2025-W15,37272.72,0
2025-04-07,SKU016,14,30335.48,2166.82,0,2025,4,7,Monday,0,15,2025-W15,30335.480000000003,0
2025-04-07,SKU017,11,93250.52,8477.32,0,2025,4,7,Monday,0,15,2025-W15,93250.51999999999,0
2025-04-07,SKU018,21,117083.61,5575.41,0,2025,4,7,Monday,0,15,2025-W15,117083.61,0
2025-04-07,SKU019,20,96397.0,4819.85,0,2025,4,7,Monday,0,15,2025-W15,96397.0,0
2025-04-07,SKU020,19,74053.26,3897.54,0,2025,4,7,Monday,0,15,2025-W15,74053.26,0
2025-04-07,SKU021,6,46267.68,7711.28,0,2025,4,7,Monday,0,15,2025-W15,46267.68,0
2025-04-07,SKU022,4,18388.12,4597.03,0,2025,4,7,Monday,0,15,2025-W15,18388.12,0
2025-04-07,SKU023,12,17000.88,1416.74,0,2025,4,7,Monday,0,15,2025-W15,17000.88,0
2025-04-07,SKU024,12,21226.44,1768.87,0,2025,4,7,Monday,0,15,2025-W15,21226.44,0
2025-04-07,SKU025,3,34674.03,11558.01,0,2025,4,7,Monday,0,15,2025-W15,34674.03,0
2025-04-07,SKU026,31,339125.74,10939.54,0,2025,4,7,Monday,0,15,2025-W15,339125.74000000005,0
2025-04-07,SKU027,33,281047.8,8516.6,0,2025,4,7,Monday,0,15,2025-W15,281047.8,0
2025-04-07,SKU028,9,31356.81,3484.09,0,2025,4,7,Monday,0,15,2025-W15,31356.81,0
2025-04-07,SKU029,14,162994.3,11642.45,0,2025,4,7,Monday,0,15,2025-W15,162994.30000000002,0
2025-04-07,SKU030,5,47167.55,9433.51,0,2025,4,7,Monday,0,15,2025-W15,47167.55,0
2025-04-07,SKU031,14,122023.02,8715.93,0,2025,4,7,Monday,0,15,2025-W15,122023.02,0
