Week_Start,SKU,Units_Sold,Forecast_Units
2025-07-07,SKU024,88,87.59522835135404
2025-07-14,SKU024,87,87.48235980346251
2025-07-21,SKU024,67,86.31456615070098
2025-07-28,SKU024,79,79.6930576777722
2025-08-04,SKU024,97,86.93014195827942
2025-08-11,SKU024,81,77.25416173579102
2025-08-18,SKU024,82,83.26033721968159
2025-08-25,SKU024,77,82.32283183581993
2025-09-01,SKU024,89,83.86868674965913
2025-09-08,SKU024,101,81.69267483521163
2025-09-15,SKU024,82,83.8958159484053
2025-09-22,SKU024,78,85.88885494791856
2025-09-29,SKU024,82,79.51573885076822
2025-10-06,SKU024,70,75.05407088941651
2025-10-13,SKU024,68,70.47000724920531
2025-10-20,SKU024,74,71.36070938229739
2025-10-27,SKU024,82,71.22886983462784
2025-11-03,SKU024,85,83.62888841926535
2025-11-10,SKU024,75,83.95021791854049
2025-11-17,SKU024,84,82.8058400391176
2025-11-24,SKU024,76,83.3274569583256
2025-12-01,SKU024,84,81.64117773783073
2025-12-08,SKU024,87,85.31656402037679
2025-12-15,SKU024,76,87.67920940800542
2025-12-22,SKU024,84,82.93484996529901
2025-12-29,SKU024,70,85.1723017017429
2026-01-05,SKU024,18,56.32235727211057
2024-12-30,SKU025,12,18.18671508071817
2025-01-06,SKU025,15,13.247796055326436
2025-01-13,SKU025,22,21.51222131634013
2025-01-20,SKU025,13,19.78758251180619
2025-01-27,SKU025,21,22.476082468148576
2025-02-03,SKU025,19,20.561930987696883
2025-02-10,SKU025,25,21.754841805459982
2025-02-17,SKU025,17,20.466546600643866
2025-02-24,SKU025,18,21.73874296437049
2025-03-03,SKU025,26,21.824393569127515
2025-03-10,SKU025,19,20.807817648141246
2025-03-17,SKU025,18,21.422233098386872
2025-03-24,SKU025,28,22.075866684057264
2025-03-31,SKU025,25,23.028553504626114
2025-04-07,SKU025,12,20.41923365318393
2025-04-14,SKU025,25,21.165281382730967
2025-04-21,SKU025,12,19.646676573585513
2025-04-28,SKU025,18,21.67047218003613
2025-05-05,SKU025,12,19.989188024122466
2025-05-12,SKU025,18,20.71998699548609
2025-05-19,SKU025,22,19.57921757382883
2025-05-26,SKU025,18,19.322691383086028
2025-06-02,SKU025,29,21.278316991524314
2025-06-09,SKU025,22,20.234354499571637
2025-06-16,SKU025,20,21.288237423853364
2025-06-23,SKU025,16,21.005137071844928
2025-06-30,SKU025,25,21.35933220964642
2025-07-07,SKU025,18,15.85369756175033
2025-07-14,SKU025,15,18.700143862716477
2025-07-21,SKU025,26,18.929457227735767
2025-07-28,SKU025,21,17.006563179649937
2025-08-04,SKU025,19,18.84880318573958
2025-08-11,SKU025,19,18.836565005655043
2025-08-18,SKU025,14,18.741209067996074
2025-08-25,SKU025,16,18.67673513346514
2025-09-01,SKU025,24,18.326890223831256
2025-09-08,SKU025,14,17.02209472871166
2025-09-15,SKU025,18,19.490980664342988
2025-09-22,SKU025,14,17.92072474098304
2025-09-29,SKU025,22,18.868354345777885
2025-10-06,SKU025,11,16.29608359890713
2025-10-13,SKU025,14,18.55334619565238
2025-10-20,SKU025,19,16.631501951526555
2025-10-27,SKU025,16,16.52231279820898
2025-11-03,SKU025,20,17.893673846785457
2025-11-10,SKU025,18,16.982144130345
2025-11-17,SKU025,17,17.720038331035397
2025-11-24,SKU025,10,18.2540817112301
2025-12-01,SKU025,10,17.079592714340585
2025-12-08,SKU025,17,17.99513801802795
2025-12-15,SKU025,16,17.54670231600997
2025-12-22,SKU025,14,17.444366724432207
2025-12-29,SKU025,15,17.30399472568222
2026-01-05,SKU025,5,11.361251234571492
2024-12-30,SKU026,143,145.54767307974396
2025-01-06,SKU026,150,106.47499795796611
2025-01-13,SKU026,166,153.31431822943287
2025-01-20,SKU026,130,143.05761537422993
2025-01-27,SKU026,166,154.9523677164154
2025-02-03,SKU026,174,170.58699299397514
2025-02-10,SKU026,168,161.82613280374395
2025-02-17,SKU026,159,165.9419493609409
2025-02-24,SKU026,174,168.8526482964495
2025-03-03,SKU026,175,178.91629276613622
2025-03-10,SKU026,169,185.16431417169807
2025-03-17,SKU026,208,189.63575909624973
2025-03-24,SKU026,203,193.77419483487748
2025-03-31,SKU026,196,186.69363263293803
2025-04-07,SKU026,182,178.78140035470494
2025-04-14,SKU026,191,185.0197388377611
2025-04-21,SKU026,161,187.78742856585674
2025-04-28,SKU026,188,179.5230845322623
2025-05-05,SKU026,183,177.7623419419218
2025-05-12,SKU026,162,174.7055842714934
2025-05-19,SKU026,184,174.70562632892657
2025-05-26,SKU026,198,187.4213222522678
2025-06-02,SKU026,193,191.03498085205217
2025-06-09,SKU026,205,194.2878261602302
2025-06-16,SKU026,199,183.0897423397912
2025-06-23,SKU026,162,187.16534173531986
2025-06-30,SKU026,174,174.3199439427826
2025-07-07,SKU026,144,157.71397605127623
2025-07-14,SKU026,149,151.29591605093222
2025-07-21,SKU026,147,150.06654434069335
2025-07-28,SKU026,181,154.22161466287255
2025-08-04,SKU026,154,150.67650557047537
2025-08-11,SKU026,148,138.743231613083
2025-08-18,SKU026,132,138.64424948454226
2025-08-25,SKU026,115,143.34444788715678
2025-09-01,SKU026,133,131.92320571321386
2025-09-08,SKU026,147,137.74022762975886
2025-09-15,SKU026,128,136.01147212968695
2025-09-22,SKU026,131,130.63921098389687
2025-09-29,SKU026,144,135.25810596391784
2025-10-06,SKU026,108,129.5708622501279
2025-10-13,SKU026,142,125.51780639107356
2025-10-20,SKU026,139,126.31764525523556
2025-10-27,SKU026,122,128.84726124357786
2025-11-03,SKU026,134,130.3507554546186
2025-11-10,SKU026,132,131.90078883573486
2025-11-17,SKU026,127,131.06897272012105
2025-11-24,SKU026,128,128.6122103527631
2025-12-01,SKU026,133,132.75878965680386
2025-12-08,SKU026,151,135.72182399185772
2025-12-15,SKU026,127,133.79439416634466
2025-12-22,SKU026,160,142.27287137927684
2025-12-29,SKU026,129,136.97656683364778
2026-01-05,SKU026,41,89.90732794642116
2024-12-30,SKU027,184,161.0227687459445
2025-01-06,SKU027,178,126.81819643440761
2025-01-13,SKU027,163,166.9898341267996
2025-01-20,SKU027,194,167.9864718415402
2025-01-27,SKU027,174,169.08234107115842
2025-02-03,SKU027,167,177.49283922789127
2025-02-10,SKU027,204,184.5514178817829
2025-02-17,SKU027,171,184.87553622338692
2025-02-24,SKU027,161,176.66768153598548
2025-03-03,SKU027,208,200.8739604467233
2025-03-10,SKU027,201,206.12762071083532
2025-03-17,SKU027,234,218.66178818994038
2025-03-24,SKU027,200,208.63632737190045
2025-03-31,SKU027,207,211.70671965826895
2025-04-07,SKU027,199,201.76153059847903
2025-04-14,SKU027,189,187.9493807314927
2025-04-21,SKU027,220,200.80481954767265
2025-04-28,SKU027,183,198.88584404755366
2025-05-05,SKU027,191,195.19025617008236
2025-05-12,SKU027,186,197.30569186010175
2025-05-19,SKU027,209,201.52842182647038
2025-05-26,SKU027,210,200.52602874798012
2025-06-02,SKU027,191,197.1179304742007
2025-06-09,SKU027,169,186.63301431021114
2025-06-16,SKU027,168,181.2926330873352
2025-06-23,SKU027,189,185.80915743319062
2025-06-30,SKU027,187,182.16914179206515
2025-07-07,SKU027,165,166.57623866102546
2025-07-14,SKU027,186,167.02512251355378
2025-07-21,SKU027,158,161.60768548410874
2025-07-28,SKU027,156,155.29255426617576
2025-08-04,SKU027,155,153.67626344521992
2025-08-11,SKU027,114,146.28437050568286
2025-08-18,SKU027,153,148.9691257804355
2025-08-25,SKU027,147,149.90926501318003
2025-09-01,SKU027,134,135.7317702617418
2025-09-08,SKU027,161,143.5466113339861
2025-09-15,SKU027,161,149.57117032921641
2025-09-22,SKU027,146,146.25030978770044
2025-09-29,SKU027,151,149.23375324736563
2025-10-06,SKU027,159,145.21013320735975
2025-10-13,SKU027,139,143.8530237954231
2025-10-20,SKU027,122,135.56894837475426
2025-10-27,SKU027,135,135.6462596478494
2025-11-03,SKU027,143,150.01574431881818
2025-11-10,SKU027,140,143.73716385112664
2025-11-17,SKU027,154,149.19814820175222
2025-11-24,SKU027,160,152.95145105918294
2025-12-01,SKU027,165,158.94901356625036
2025-12-08,SKU027,144,152.99095658569877
2025-12-15,SKU027,170,158.68814664549376
2025-12-22,SKU027,181,162.2625374678674
2025-12-29,SKU027,143,148.5270659696755
2026-01-05,SKU027,46,91.67747790111014
2024-12-30,SKU028,45,44.85645700316139
2025-01-06,SKU028,44,30.707365512327645
2025-01-13,SKU028,38,41.675566859521645
2025-01-20,SKU028,42,40.46407226154377
2025-01-27,SKU028,44,42.623818339871875
2025-02-03,SKU028,42,44.27834477829236
2025-02-10,SKU028,40,44.549190842088
2025-02-17,SKU028,37,43.32438807248179
2025-02-24,SKU028,31,41.247039762202256
2025-03-03,SKU028,43,43.52083287896297
2025-03-10,SKU028,53,43.359339761965344
2025-03-17,SKU028,46,46.21087073638717
2025-03-24,SKU028,49,48.8554660478801
2025-03-31,SKU028,51,51.742176424916224
2025-04-07,SKU028,40,46.722610198392786
2025-04-14,SKU028,42,44.24319658703369
2025-04-21,SKU028,37,43.722391912844785
2025-04-28,SKU028,53,44.48366712122962
2025-05-05,SKU028,50,46.088757166163674
2025-05-12,SKU028,47,45.91301522062211
2025-05-19,SKU028,43,45.21355962683688
2025-05-26,SKU028,49,45.80131653090386
2025-06-02,SKU028,47,50.72467713530932
2025-06-09,SKU028,44,47.600256766849434
2025-06-16,SKU028,41,47.37079867502087
2025-06-23,SKU028,42,47.10043505575148
2025-06-30,SKU028,43,46.50698549963086
2025-07-07,SKU028,32,37.44110224073218
2025-07-14,SKU028,48,35.580574904259194
2025-07-21,SKU028,41,40.67658215441876
2025-07-28,SKU028,32,35.8627554828447
2025-08-04,SKU028,34,34.349904917248004
2025-08-11,SKU028,41,33.789386561985125
2025-08-18,SKU028,36,33.783091090151906
2025-08-25,SKU028,28,33.59097746228616
2025-09-01,SKU028,43,33.783091090151906
2025-09-08,SKU028,34,36.48516591744126
2025-09-15,SKU028,34,35.98999675842178
2025-09-22,SKU028,34,35.46233177489605
2025-09-29,SKU028,30,35.225479440303346
2025-10-06,SKU028,17,30.31805414460113
2025-10-13,SKU028,34,29.235689265247753
2025-10-20,SKU028,33,27.988323882976243
2025-10-27,SKU028,26,29.033922445367317
2025-11-03,SKU028,29,31.049786042969583
2025-11-10,SKU028,37,32.286326378061034
2025-11-17,SKU028,37,33.114565079012834
2025-11-24,SKU028,40,32.79185713241979
2025-12-01,SKU028,36,34.73886248436548
2025-12-08,SKU028,35,33.65270850816173
2025-12-15,SKU028,29,33.5046829906945
2025-12-22,SKU028,19,32.748458484621686
2025-12-29,SKU028,32,33.70654624439662
2026-01-05,SKU028,10,21.0513884471678
2024-12-30,SKU029,93,98.43271277908917
2025-01-06,SKU029,119,74.75613316453808
2025-01-13,SKU029,114,117.60004989851359
2025-01-20,SKU029,125,117.88502655678484
2025-01-27,SKU029,93,113.10923022537337
2025-02-03,SKU029,103,110.09465118641377
2025-02-10,SKU029,106,112.21882029296012
2025-02-17,SKU029,129,116.4129900376666
2025-02-24,SKU029,121,119.6805590504445
2025-03-03,SKU029,113,122.1716307505925
2025-03-10,SKU029,124,127.00741842227973
2025-03-17,SKU029,109,133.11113381274066
2025-03-24,SKU029,145,130.28507321444272
2025-03-31,SKU029,134,132.20968666756067
2025-04-07,SKU029,133,121.30195565516652
2025-04-14,SKU029,127,125.60194205214034
2025-04-21,SKU029,126,123.4279032901316
2025-04-28,SKU029,116,121.41133703099185
2025-05-05,SKU029,124,121.57116205906615
2025-05-12,SKU029,128,121.80845700312923
2025-05-19,SKU029,136,123.50512590894829
2025-05-26,SKU029,129,120.86374123795407
2025-06-02,SKU029,132,127.4342965956893
2025-06-09,SKU029,127,124.65519920239606
2025-06-16,SKU029,108,126.55883450014142
2025-06-23,SKU029,127,123.7224229870309
2025-06-30,SKU029,117,122.16847687001425
2025-07-07,SKU029,99,107.94528796709542
2025-07-14,SKU029,107,104.4855764801515
2025-07-21,SKU029,118,104.67389440546499
2025-07-28,SKU029,112,113.7220270184694
2025-08-04,SKU029,90,102.88915063806274
2025-08-11,SKU029,101,100.2926730388549
2025-08-18,SKU029,112,104.03503681190637
2025-08-25,SKU029,114,107.11731581165536
2025-09-01,SKU029,102,103.15528068610612
2025-09-08,SKU029,93,102.66152334840436
2025-09-15,SKU029,88,101.55516654700449
2025-09-22,SKU029,99,93.29026647143154
2025-09-29,SKU029,90,89.05519951985112
2025-10-06,SKU029,79,93.57388854233747
2025-10-13,SKU029,90,87.08315708222425
2025-10-20,SKU029,87,83.62176066120799
2025-10-27,SKU029,97,86.1216031385311
2025-11-03,SKU029,102,92.39400676242737
2025-11-10,SKU029,87,98.21144487316768
2025-11-17,SKU029,106,99.11156161459938
2025-11-24,SKU029,96,99.63806418887194
2025-12-01,SKU029,86,94.83571202161687
2025-12-08,SKU029,98,98.56453030537376
2025-12-15,SKU029,113,102.55407928105075
2025-12-22,SKU029,105,103.337190683463
2025-12-29,SKU029,95,89.04862811119476
2026-01-05,SKU029,21,55.16579841349573
2024-12-30,SKU030,26,30.062734433749515
2025-01-06,SKU030,22,22.861287399485025
2025-01-13,SKU030,32,32.30406617166565
2025-01-20,SKU030,33,28.919336767327366
2025-01-27,SKU030,32,30.449476856772836
2025-02-03,SKU030,29,32.928104050293086
2025-02-10,SKU030,39,34.746896059934095
2025-02-17,SKU030,33,37.184985460897465
2025-02-24,SKU030,41,37.27231105080392
2025-03-03,SKU030,48,39.680731353666395
2025-03-10,SKU030,35,38.97775364550736
2025-03-17,SKU030,32,36.834259070531495
2025-03-24,SKU030,44,37.72835796279098
2025-03-31,SKU030,43,40.11689095783832
2025-04-07,SKU030,29,36.87385136364196
2025-04-14,SKU030,35,36.93076994858407
2025-04-21,SKU030,34,36.9462892818144
2025-04-28,SKU030,39,36.946732222270875
2025-05-05,SKU030,39,36.74197550312435
2025-05-12,SKU030,32,36.7903349804097
2025-05-19,SKU030,34,35.12106589171608
2025-05-26,SKU030,43,35.36869542043395
2025-06-02,SKU030,36,36.491176402103
2025-06-09,SKU030,46,36.61858606855524
2025-06-16,SKU030,44,39.87743954470563
2025-06-23,SKU030,33,40.46157142704056
2025-06-30,SKU030,44,38.06456955000892
2025-07-07,SKU030,28,35.90300948231536
2025-07-14,SKU030,31,33.352558885000576
2025-07-21,SKU030,34,33.104023091407505
2025-07-28,SKU030,32,33.096240358380456
2025-08-04,SKU030,29,30.89556092501495
2025-08-11,SKU030,29,30.279394719892345
2025-08-18,SKU030,31,30.536526062799584
2025-08-25,SKU030,37,29.97627445884441
2025-09-01,SKU030,28,30.383098353595262
2025-09-08,SKU030,29,31.732725767125682
2025-09-15,SKU030,35,30.863417496251948
2025-09-22,SKU030,32,31.851042043064517
2025-09-29,SKU030,38,31.689716345515258
2025-10-06,SKU030,26,30.47694750090438
2025-10-13,SKU030,30,28.400180869169894
2025-10-20,SKU030,28,29.93416799894712
2025-10-27,SKU030,26,27.67487283838854
2025-11-03,SKU030,29,31.032401709743063
2025-11-10,SKU030,28,31.93983184797477
2025-11-17,SKU030,31,31.406871053521908
2025-11-24,SKU030,33,31.71798963016739
2025-12-01,SKU030,25,31.59257609314034
2025-12-08,SKU030,28,31.127194789223715
2025-12-15,SKU030,34,29.79724385961617
2025-12-22,SKU030,25,30.204323278564775
2025-12-29,SKU030,29,29.788939119357615
2026-01-05,SKU030,10,18.4251358203304
2024-12-30,SKU031,116,109.56603550223095
2025-01-06,SKU031,134,106.15765093994511
2025-01-13,SKU031,144,121.8537260135564
2025-01-20,SKU031,138,133.3561499017495
2025-01-27,SKU031,131,136.91254818961244
2025-02-03,SKU031,137,139.19666009442398
2025-02-10,SKU031,151,142.56849770577261
2025-02-17,SKU031,152,150.79064881250966
2025-02-24,SKU031,131,140.95220044674056
2025-03-03,SKU031,156,154.4713998484469
2025-03-10,SKU031,158,165.09685333844314
2025-03-17,SKU031,135,158.82181618420213
2025-03-24,SKU031,153,156.77887570266213
2025-03-31,SKU031,164,159.12021841447194
2025-04-07,SKU031,126,151.33635399787292
2025-04-14,SKU031,166,146.897057910492
2025-04-21,SKU031,128,150.58383816329496
2025-04-28,SKU031,138,144.86692863988554
2025-05-05,SKU031,152,143.63459721457127
2025-05-12,SKU031,160,148.0573018885562
2025-05-19,SKU031,152,139.0874052966406
2025-05-26,SKU031,147,138.42638322480417
2025-06-02,SKU031,146,153.78584815779578
2025-06-09,SKU031,158,150.39119588975012
2025-06-16,SKU031,158,145.4779286989947
2025-06-23,SKU031,143,150.67506100262995
2025-06-30,SKU031,146,147.03321573330047
2025-07-07,SKU031,120,133.1601120122198
2025-07-14,SKU031,113,127.48389282375699
2025-07-21,SKU031,133,126.76525790749706
2025-07-28,SKU031,126,123.5719790747688
2025-08-04,SKU031,115,118.56828290673809
2025-08-11,SKU031,130,122.38426285972521
2025-08-18,SKU031,138,120.10825778939903
2025-08-25,SKU031,115,116.64340674133557
2025-09-01,SKU031,112,120.6578541716232
2025-09-08,SKU031,122,123.39043256927
2025-09-15,SKU031,125,124.75154395373174
2025-09-22,SKU031,110,121.54482363388837
2025-09-29,SKU031,114,118.70470568406043
2025-10-06,SKU031,114,111.0804681966578
2025-10-13,SKU031,108,110.35576251922403
2025-10-20,SKU031,118,106.66375997266873
2025-10-27,SKU031,115,110.29977884578174
2025-11-03,SKU031,109,120.0168383910518
2025-11-10,SKU031,109,114.29630748181424
2025-11-17,SKU031,126,114.59866766297337
2025-11-24,SKU031,118,117.01827108683457
2025-12-01,SKU031,101,117.66052978902505
2025-12-08,SKU031,95,108.0585981647441
2025-12-15,SKU031,114,110.13508104092793
2025-12-22,SKU031,126,114.47953488448532
2025-12-29,SKU031,106,111.97800274225555
2026-01-05,SKU031,27,59.446753363998
2024-12-30,SKU032,59,56.84824172334724
2025-01-06,SKU032,60,38.77261709217999
2025-01-13,SKU032,57,66.13223981769856
2025-01-20,SKU032,62,66.40296421622863
2025-01-27,SKU032,68,62.88214611865214
2025-02-03,SKU032,55,68.6788865383618
2025-02-10,SKU032,80,75.626981784368
2025-02-17,SKU032,61,68.4716051166561
2025-02-24,SKU032,82,75.24285948995663
2025-03-03,SKU032,74,76.62018536442088
2025-03-10,SKU032,62,75.13046760293327
2025-03-17,SKU032,98,78.2100945517559
2025-03-24,SKU032,85,80.86690582650452
2025-03-31,SKU032,68,80.32701250832982
2025-04-07,SKU032,66,72.17795763782831
2025-04-14,SKU032,83,71.10847514504837
2025-04-21,SKU032,91,77.19861462265084
2025-04-28,SKU032,76,76.59251007299076
2025-05-05,SKU032,91,79.76884243298696
2025-05-12,SKU032,92,81.03909513971735
2025-05-19,SKU032,63,82.13332638548953
2025-05-26,SKU032,76,74.36252584393266
2025-06-02,SKU032,77,79.23890794547773
2025-06-09,SKU032,73,76.12939606776924
2025-06-16,SKU032,79,73.38496250904603
2025-06-23,SKU032,73,75.410383331331
2025-06-30,SKU032,54,74.86125937876709
2025-07-07,SKU032,69,64.3446589514437
2025-07-14,SKU032,62,63.4227116776742
2025-07-21,SKU032,54,62.54500372021806
2025-07-28,SKU032,58,57.55589549394902
2025-08-04,SKU032,78,59.28270614025506
2025-08-11,SKU032,50,58.61376243910695
2025-08-18,SKU032,65,57.75091841746129
2025-08-25,SKU032,49,57.44741422751063
2025-09-01,SKU032,59,57.7165377327871
2025-09-08,SKU032,45,54.848757594977506
2025-09-15,SKU032,83,62.106656878704904
2025-09-22,SKU032,50,54.53119783696461
2025-09-29,SKU032,58,55.71225201521783
2025-10-06,SKU032,48,50.21967755644998
2025-10-13,SKU032,47,49.75549483195667
2025-10-20,SKU032,51,50.20181357470294
2025-10-27,SKU032,50,50.20181357470294
2025-11-03,SKU032,68,57.516195676485125
2025-11-10,SKU032,62,61.90284248267675
2025-11-17,SKU032,57,55.89206649758218
2025-11-24,SKU032,64,55.804038660008835
2025-12-01,SKU032,52,57.82108596293
2025-12-08,SKU032,61,57.03270641384187
2025-12-15,SKU032,57,56.15182997384576
2025-12-22,SKU032,62,59.24177864017142
2025-12-29,SKU032,55,61.42151880284163
2026-01-05,SKU032,19,36.678345414798606
2024-12-30,SKU033,112,111.24745195197895
2025-01-06,SKU033,105,85.58637412793297
2025-01-13,SKU033,122,111.16782205492835
2025-01-20,SKU033,131,121.26626212468555
2025-01-27,SKU033,134,126.68608286551621
2025-02-03,SKU033,143,133.2468413487314
2025-02-10,SKU033,144,134.54921415119907
2025-02-17,SKU033,123,137.93634668530314
2025-02-24,SKU033,130,132.84172923185432
2025-03-03,SKU033,149,144.21981280092865
2025-03-10,SKU033,146,145.4666225694751
2025-03-17,SKU033,157,148.75532982628133
2025-03-24,SKU033,158,151.6556842612044
2025-03-31,SKU033,174,162.52881626948331
2025-04-07,SKU033,151,152.95026801701104
2025-04-14,SKU033,160,160.07923637938273
2025-04-21,SKU033,132,143.52147470242446
2025-04-28,SKU033,163,149.87037383984872
2025-05-05,SKU033,147,145.66961298943676
2025-05-12,SKU033,155,146.4579049083399
2025-05-19,SKU033,142,139.44288508730043
2025-05-26,SKU033,133,144.18921156624342
2025-06-02,SKU033,155,151.56525969684452
2025-06-09,SKU033,132,145.47980376848864
2025-06-16,SKU033,153,147.73377736859777
2025-06-23,SKU033,157,150.1645866318237
2025-06-30,SKU033,161,146.23485245069293
2025-07-07,SKU033,119,131.24231276425994
2025-07-14,SKU033,121,137.7590012443004
2025-07-21,SKU033,120,127.00820831992465
2025-07-28,SKU033,126,121.77719014645479
2025-08-04,SKU033,105,115.55794388848216
2025-08-11,SKU033,105,108.74045706910157
2025-08-18,SKU033,106,106.27709434762957
2025-08-25,SKU033,107,106.84757296952563
2025-09-01,SKU033,115,108.4985521007413
2025-09-08,SKU033,104,112.32282059575107
2025-09-15,SKU033,121,110.09275658959312
2025-09-22,SKU033,111,112.64106055840494
2025-09-29,SKU033,123,113.45018803758158
2025-10-06,SKU033,104,104.928923592859
2025-10-13,SKU033,91,101.7402085058154
2025-10-20,SKU033,97,100.74695114212862
2025-10-27,SKU033,101,101.12137709643491
2025-11-03,SKU033,95,102.62083379625311
2025-11-10,SKU033,113,104.645069886445
2025-11-17,SKU033,113,103.45662101505108
2025-11-24,SKU033,120,109.0635550374912
2025-12-01,SKU033,129,116.90734659341028
2025-12-08,SKU033,113,111.2270299911705
2025-12-15,SKU033,108,113.82530898977075
2025-12-22,SKU033,115,109.41363445263792
2025-12-29,SKU033,102,108.36630405934376
2026-01-05,SKU033,22,67.68739635057854
2024-12-30,SKU034,123,125.28796625130016
2025-01-06,SKU034,131,97.57494905970964
2025-01-13,SKU034,127,131.69807375129923
2025-01-20,SKU034,142,134.24223180385206
2025-01-27,SKU034,145,131.19732892808454
2025-02-03,SKU034,135,148.04376548217638
2025-02-10,SKU034,146,156.29739342007667
2025-02-17,SKU034,165,154.46837149567344
2025-02-24,SKU034,159,154.56822962930698
2025-03-03,SKU034,154,159.45854450661133
2025-03-10,SKU034,174,170.7780666127981
2025-03-17,SKU034,208,181.54139436653836
2025-03-24,SKU034,166,172.8125663778331
2025-03-31,SKU034,167,171.56843737893666
2025-04-07,SKU034,167,171.68976011586236
2025-04-14,SKU034,144,164.19268076776493
2025-04-21,SKU034,163,166.26715502343288
2025-04-28,SKU034,162,155.25580873062282
2025-05-05,SKU034,153,159.01717416883668
2025-05-12,SKU034,128,143.93906975753694
2025-05-19,SKU034,186,160.7270693498236
2025-05-26,SKU034,145,152.5488533524931
2025-06-02,SKU034,184,168.67878109387226
2025-06-09,SKU034,161,165.76787767185996
2025-06-16,SKU034,164,168.49098649435228
2025-06-23,SKU034,151,159.5459101485999
2025-06-30,SKU034,184,172.522797610892
2025-07-07,SKU034,126,136.35598683695423
2025-07-14,SKU034,129,134.7107203710129
2025-07-21,SKU034,139,139.60005271268992
2025-07-28,SKU034,156,142.7398793557465
2025-08-04,SKU034,121,127.91060670406941
2025-08-11,SKU034,113,125.32451555379276
2025-08-18,SKU034,123,124.93286487191568
2025-08-25,SKU034,108,116.42212567609705
2025-09-01,SKU034,141,113.68508898798594
2025-09-08,SKU034,148,124.43545096599578
2025-09-15,SKU034,115,128.71634299440905
2025-09-22,SKU034,109,127.97593028364062
2025-09-29,SKU034,150,121.85044097461737
2025-10-06,SKU034,98,113.92277131868266
2025-10-13,SKU034,108,105.50941538242975
2025-10-20,SKU034,107,110.85155079283678
2025-10-27,SKU034,104,103.70730368119952
2025-11-03,SKU034,122,116.20972836151232
2025-11-10,SKU034,135,121.52568550389365
2025-11-17,SKU034,118,125.07643644083335
2025-11-24,SKU034,132,126.20994870620655
2025-12-01,SKU034,129,129.50151546058225
2025-12-08,SKU034,143,129.47596270098194
2025-12-15,SKU034,118,124.0713835153065
2025-12-22,SKU034,121,125.0671437491829
2025-12-29,SKU034,125,119.82174226420507
2026-01-05,SKU034,26,84.16182546559591
2024-12-30,SKU035,125,126.7809732257748
2025-01-06,SKU035,148,103.5367391262109
2025-01-13,SKU035,153,147.5060070116139
2025-01-20,SKU035,118,133.0716942303551
2025-01-27,SKU035,153,143.20339907938018
2025-02-03,SKU035,137,158.68418898593853
2025-02-10,SKU035,186,158.2839555003535
2025-02-17,SKU035,176,165.24940019122698
2025-02-24,SKU035,163,172.76323615133393
2025-03-03,SKU035,199,187.03369618138478
2025-03-10,SKU035,165,176.68236459407
2025-03-17,SKU035,167,173.2361268653082
2025-03-24,SKU035,172,180.73267249451774
2025-03-31,SKU035,186,179.3714642484475
2025-04-07,SKU035,173,173.39495419191974
2025-04-14,SKU035,181,172.67063112022976
2025-04-21,SKU035,169,171.79353556699454
2025-04-28,SKU035,159,173.77269477972942
2025-05-05,SKU035,182,175.76230037182484
2025-05-12,SKU035,177,170.1496003284818
2025-05-19,SKU035,186,174.57269383478493
2025-05-26,SKU035,165,174.3648030840405
2025-06-02,SKU035,180,178.76274193817832
2025-06-09,SKU035,190,181.32425485863132
2025-06-16,SKU035,159,177.00067214654575
2025-06-23,SKU035,159,167.94895724224477
2025-06-30,SKU035,173,171.63714014903033
2025-07-07,SKU035,143,141.21650727449426
2025-07-14,SKU035,125,142.01266904058627
2025-07-21,SKU035,131,140.12264238643078
2025-07-28,SKU035,167,151.64715957530848
2025-08-04,SKU035,121,132.9528143817882
2025-08-11,SKU035,135,130.77488222635702
2025-08-18,SKU035,143,137.42941123370002
2025-08-25,SKU035,125,131.6873851374897
2025-09-01,SKU035,130,126.83649235823962
2025-09-08,SKU035,146,131.18765991471435
2025-09-15,SKU035,123,130.8890161940399
2025-09-22,SKU035,132,129.40426584100447
2025-09-29,SKU035,121,130.4601847606154
2025-10-06,SKU035,134,118.21090719609646
2025-10-13,SKU035,113,121.77858602541257
2025-10-20,SKU035,132,120.5025352602954
2025-10-27,SKU035,133,117.55905489822155
2025-11-03,SKU035,112,126.23913944947599
2025-11-10,SKU035,116,126.87572566438142
2025-11-17,SKU035,122,125.78320925751049
2025-11-24,SKU035,126,126.2170637210652
2025-12-01,SKU035,140,129.7269206728102
2025-12-08,SKU035,133,127.47923270304906
2025-12-15,SKU035,123,129.94911476901817
2025-12-22,SKU035,131,128.8988489064878
2025-12-29,SKU035,136,128.16705561547818
2026-01-05,SKU035,30,81.35352378480037
2024-12-30,SKU036,39,33.413780993074596
2025-01-06,SKU036,22,20.047265332083114
2025-01-13,SKU036,35,32.003329329143135
2025-01-20,SKU036,31,30.393439438851328
2025-01-27,SKU036,39,32.85917142669982
2025-02-03,SKU036,39,34.15864651720631
2025-02-10,SKU036,38,36.86568677923181
2025-02-17,SKU036,32,37.144683056547535
2025-02-24,SKU036,41,36.95151130707928
2025-03-03,SKU036,30,40.269650201257164
2025-03-10,SKU036,36,38.80928412967149
2025-03-17,SKU036,29,36.276289914652374
2025-03-24,SKU036,30,39.94887995199759
2025-03-31,SKU036,49,35.33452841798517
